,REF_DATE,GEO,DGUID,Index,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
8292,2007-07,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8293,2007-07,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8294,2007-08,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,85,,,,1
8295,2007-08,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,84.5,,,,1
8296,2007-08,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,84.7,,,,1
8297,2007-08,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,81.9,,,,1
8298,2007-08,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85.1,,,,1
8299,2007-08,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8300,2007-08,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.5,,,,1
8301,2007-08,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,87.9,,,,1
8302,2007-08,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,70.6,,,,1
8303,2007-08,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,71.4,,,,1
8304,2007-08,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8305,2007-08,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.8,,,,1
8306,2007-08,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8307,2007-08,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8308,2007-08,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,103.6,,,,1
8309,2007-08,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,86.5,,,,1
8310,2007-08,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,70.3,,,,1
8311,2007-08,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,82.2,,,,1
8312,2007-08,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8313,2007-08,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8314,2007-08,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8315,2007-08,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8316,2007-08,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,69,,,,1
8317,2007-08,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,84.3,,,,1
8318,2007-08,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8319,2007-08,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8320,2007-09,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,83,,,,1
8321,2007-09,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,82.3,,,,1
8322,2007-09,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,82.8,,,,1
8323,2007-09,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,81.9,,,,1
8324,2007-09,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85,,,,1
8325,2007-09,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8326,2007-09,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.5,,,,1
8327,2007-09,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,90.2,,,,1
8328,2007-09,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,70.6,,,,1
8329,2007-09,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,71.4,,,,1
8330,2007-09,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8331,2007-09,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8332,2007-09,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8333,2007-09,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8334,2007-09,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,91.7,,,,1
8335,2007-09,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,81.4,,,,1
8336,2007-09,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,71.5,,,,1
8337,2007-09,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,82.7,,,,1
8338,2007-09,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8339,2007-09,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8340,2007-09,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8341,2007-09,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8342,2007-09,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,71.1,,,,1
8343,2007-09,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,84.9,,,,1
8344,2007-09,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8345,2007-09,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8346,2007-10,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,82.2,,,,1
8347,2007-10,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,82.2,,,,1
8348,2007-10,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,81.7,,,,1
8349,2007-10,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,81.9,,,,1
8350,2007-10,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85,,,,1
8351,2007-10,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8352,2007-10,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.5,,,,1
8353,2007-10,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,90,,,,1
8354,2007-10,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,70.6,,,,1
8355,2007-10,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,71.4,,,,1
8356,2007-10,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8357,2007-10,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8358,2007-10,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8359,2007-10,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8360,2007-10,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,96.2,,,,1
8361,2007-10,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,83.4,,,,1
8362,2007-10,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,67.2,,,,1
8363,2007-10,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,76.1,,,,1
8364,2007-10,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8365,2007-10,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8366,2007-10,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8367,2007-10,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8368,2007-10,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,63.5,,,,1
8369,2007-10,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,76.5,,,,1
8370,2007-10,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8371,2007-10,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8372,2007-11,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,81.1,,,,1
8373,2007-11,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,81.5,,,,1
8374,2007-11,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,80.6,,,,1
8375,2007-11,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,81.9,,,,1
8376,2007-11,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85,,,,1
8377,2007-11,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8378,2007-11,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,98.5,,,,1
8379,2007-11,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,90.6,,,,1
8380,2007-11,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,70.6,,,,1
8381,2007-11,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,71.4,,,,1
8382,2007-11,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8383,2007-11,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8384,2007-11,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8385,2007-11,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8386,2007-11,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,92.9,,,,1
8387,2007-11,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,80.8,,,,1
8388,2007-11,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,66.9,,,,1
8389,2007-11,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,75.7,,,,1
8390,2007-11,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8391,2007-11,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8392,2007-11,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8393,2007-11,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8394,2007-11,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,63,,,,1
8395,2007-11,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,76,,,,1
8396,2007-11,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8397,2007-11,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8398,2007-12,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,82.2,,,,1
8399,2007-12,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,82.5,,,,1
8400,2007-12,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,81.7,,,,1
8401,2007-12,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,81.9,,,,1
8402,2007-12,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85.2,,,,1
8403,2007-12,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8404,2007-12,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,101,,,,1
8405,2007-12,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,91.4,,,,1
8406,2007-12,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,70.6,,,,1
8407,2007-12,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,71.4,,,,1
8408,2007-12,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8409,2007-12,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8410,2007-12,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8411,2007-12,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8412,2007-12,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,96.9,,,,1
8413,2007-12,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,82.6,,,,1
8414,2007-12,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,67.7,,,,1
8415,2007-12,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,76.9,,,,1
8416,2007-12,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8417,2007-12,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8418,2007-12,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8419,2007-12,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8420,2007-12,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,64.5,,,,1
8421,2007-12,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,77.6,,,,1
8422,2007-12,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8423,2007-12,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8424,2008-01,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,78.4,,,,1
8425,2008-01,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,78.6,,,,1
8426,2008-01,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,77.9,,,,1
8427,2008-01,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,82.8,,,,1
8428,2008-01,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85.4,,,,1
8429,2008-01,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8430,2008-01,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,101.2,,,,1
8431,2008-01,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,92.2,,,,1
8432,2008-01,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,73.6,,,,1
8433,2008-01,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,74.8,,,,1
8434,2008-01,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8435,2008-01,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8436,2008-01,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8437,2008-01,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8438,2008-01,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,80.9,,,,1
8439,2008-01,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,77,,,,1
8440,2008-01,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,64.5,,,,1
8441,2008-01,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,71.7,,,,1
8442,2008-01,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8443,2008-01,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8444,2008-01,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8445,2008-01,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8446,2008-01,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,58.8,,,,1
8447,2008-01,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,70.9,,,,1
8448,2008-01,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8449,2008-01,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8450,2008-02,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,80.6,,,,1
8451,2008-02,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,81,,,,1
8452,2008-02,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,80.1,,,,1
8453,2008-02,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,82.8,,,,1
8454,2008-02,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85.5,,,,1
8455,2008-02,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8456,2008-02,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,101.2,,,,1
8457,2008-02,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,92.7,,,,1
8458,2008-02,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,73.6,,,,1
8459,2008-02,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,74.8,,,,1
8460,2008-02,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8461,2008-02,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8462,2008-02,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8463,2008-02,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8464,2008-02,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,94.6,,,,1
8465,2008-02,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,83.7,,,,1
8466,2008-02,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,62.5,,,,1
8467,2008-02,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,69.7,,,,1
8468,2008-02,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,79.8,,,,1
8469,2008-02,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,80.4,,,,1
8470,2008-02,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,79.6,,,,1
8471,2008-02,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,78.3,,,,1
8472,2008-02,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,55.4,,,,1
8473,2008-02,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,68.4,,,,1
8474,2008-02,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,62.3,,,,1
8475,2008-02,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,62.8,,,,1
8476,2008-03,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,81.6,,,,1
8477,2008-03,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,82,,,,1
8478,2008-03,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,81,,,,1
8479,2008-03,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,82.8,,,,1
8480,2008-03,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,85.5,,,,1
8481,2008-03,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,83.9,,,,1
8482,2008-03,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,101.2,,,,1
8483,2008-03,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,93.4,,,,1
8484,2008-03,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,73.6,,,,1
8485,2008-03,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,74.8,,,,1
8486,2008-03,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,91.2,,,,1
8487,2008-03,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,94.3,,,,1
8488,2008-03,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,91.2,,,,1
8489,2008-03,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,92.1,,,,1
8490,2008-03,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,98.9,,,,1
